,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,distance
12850,35.0,1093.0,192.0,590.0,190.0,2.7009,80200.0,INLAND,199.52875482289292
12851,29.0,3757.0,646.0,2022.0,611.0,3.5429,88200.0,INLAND,198.6294875635108
12852,35.0,1620.0,276.0,939.0,277.0,2.5542,72900.0,INLAND,198.6294875635108
12853,35.0,1565.0,290.0,861.0,277.0,2.4844,77000.0,INLAND,199.14247731383466
12854,40.0,67.0,17.0,50.0,32.0,1.7596,93800.0,INLAND,199.14247731383466
12855,36.0,1354.0,258.0,771.0,267.0,2.2723,78800.0,INLAND,197.73238288702603
12856,36.0,1786.0,338.0,974.0,319.0,2.555,72700.0,INLAND,197.73238288702603
12857,37.0,2176.0,460.0,1067.0,357.0,2.3958,78400.0,INLAND,198.24776516724165
12858,38.0,1001.0,228.0,597.0,226.0,2.2788,73400.0,INLAND,198.24776516724165
12859,35.0,562.0,174.0,240.0,106.0,0.9338,112500.0,INLAND,198.76567815616724
12860,18.0,3938.0,649.0,1861.0,606.0,3.6484,95000.0,INLAND,200.4301555567448
12861,25.0,3919.0,764.0,2203.0,783.0,2.2402,89500.0,INLAND,200.9384078851791
12862,30.0,2897.0,506.0,1508.0,478.0,3.865,88400.0,INLAND,200.55251256382346
12863,26.0,2230.0,410.0,1155.0,377.0,3.4911,88200.0,INLAND,200.4301555567448
12864,16.0,2686.0,516.0,1553.0,529.0,3.7857,112700.0,INLAND,198.01229987215592
12865,17.0,1968.0,364.0,996.0,331.0,3.7031,114300.0,INLAND,198.01229987215592
12866,20.0,7085.0,1222.0,3455.0,1229.0,4.3118,120000.0,INLAND,197.61118040738268
12867,18.0,7923.0,1558.0,3789.0,1473.0,3.5403,98600.0,INLAND,197.61118040738268
12868,2.0,21897.0,3513.0,8652.0,2873.0,4.5432,151300.0,INLAND,201.2397575771198
12869,7.0,4842.0,935.0,2857.0,907.0,3.9318,133000.0,INLAND,201.8395684182725
12870,15.0,4680.0,758.0,2626.0,729.0,3.8355,107000.0,INLAND,202.8589588743008
12871,13.0,6850.0,1400.0,4251.0,1421.0,3.6989,93300.0,INLAND,199.02069269259812
12872,5.0,14414.0,2979.0,7608.0,2832.0,3.5802,129600.0,INLAND,199.42132318628734
12873,17.0,2770.0,684.0,1471.0,624.0,2.3683,82500.0,INLAND,197.21955116154956
12874,5.0,5819.0,1507.0,3237.0,1356.0,2.2339,116600.0,INLAND,197.21955116154956
12875,9.0,3184.0,779.0,1929.0,769.0,2.3844,86000.0,INLAND,196.8374703620258
12876,22.0,2878.0,599.0,1362.0,541.0,2.7955,96500.0,INLAND,196.32222967037336
12877,17.0,4866.0,1056.0,2371.0,1030.0,2.4574,103300.0,INLAND,196.8374703620258
12878,17.0,3778.0,939.0,2393.0,862.0,1.8972,100500.0,INLAND,197.35526113226055
12879,34.0,825.0,173.0,355.0,130.0,3.1858,109500.0,INLAND,196.46499530201697
12880,33.0,1503.0,282.0,652.0,229.0,3.6937,99300.0,INLAND,196.1021823035316
12881,28.0,3379.0,552.0,1543.0,556.0,4.2743,124000.0,INLAND,197.10590265098318
12882,34.0,1503.0,264.0,731.0,285.0,4.0352,118500.0,INLAND,196.20161929874087
12883,35.0,643.0,117.0,331.0,134.0,3.0417,120700.0,INLAND,196.20161929874087
12884,16.0,3154.0,860.0,1837.0,793.0,1.9805,92900.0,INLAND,195.29947917852465
12885,8.0,3322.0,805.0,1694.0,774.0,2.7011,130700.0,INLAND,195.809559193636
12886,17.0,1149.0,257.0,583.0,243.0,2.8092,137500.0,INLAND,195.29947917852465
12887,18.0,4164.0,963.0,2032.0,898.0,2.119,133100.0,INLAND,195.29947917852465
12888,24.0,3313.0,769.0,1631.0,681.0,2.5556,105700.0,INLAND,195.809559193636
12889,14.0,756.0,141.0,424.0,155.0,3.6953,116100.0,INLAND,196.32222967037336
12890,27.0,1672.0,299.0,757.0,282.0,3.6786,159700.0,INLAND,195.054342383962
12891,20.0,2498.0,546.0,1185.0,506.0,3.2243,107900.0,INLAND,194.91201806141262
12892,15.0,4371.0,908.0,1842.0,818.0,2.7797,105500.0,INLAND,194.79200998106083
12893,23.0,2446.0,523.0,1132.0,513.0,2.6266,198500.0,INLAND,193.88961691749367
12894,27.0,1595.0,246.0,610.0,253.0,4.6,199000.0,INLAND,194.3995121283197
12895,24.0,3533.0,741.0,1496.0,723.0,2.8106,183200.0,INLAND,193.88961691749367
12896,12.0,2772.0,578.0,1335.0,565.0,3.8068,161000.0,INLAND,193.50174846869606
12897,27.0,2203.0,493.0,1158.0,492.0,2.4342,119500.0,INLAND,192.9894104474159
12898,17.0,2761.0,501.0,1128.0,482.0,3.7562,139700.0,INLAND,193.50174846869606
12899,13.0,3033.0,540.0,1363.0,519.0,4.0036,161700.0,INLAND,192.60621901056763
12900,23.0,1947.0,409.0,866.0,400.0,2.7181,156800.0,INLAND,192.0914213122919
12901,19.0,1853.0,415.0,772.0,397.0,2.2574,135800.0,INLAND,191.1956807544561
12902,20.0,4021.0,864.0,1658.0,730.0,2.4537,153000.0,INLAND,191.71295506306026
12903,22.0,1778.0,408.0,875.0,375.0,2.6023,142200.0,INLAND,190.82198844174633
12904,11.0,1716.0,404.0,722.0,415.0,2.0926,166100.0,INLAND,190.82198844174633
12905,21.0,2453.0,518.0,1326.0,505.0,2.7079,148000.0,INLAND,190.30222052573774
12906,20.0,5801.0,1148.0,2586.0,1063.0,3.9063,162100.0,INLAND,190.82198844174633
12907,25.0,4260.0,607.0,1635.0,640.0,6.2817,288200.0,INLAND,189.41107289537848
12908,24.0,2868.0,527.0,1284.0,487.0,3.3182,213000.0,INLAND,190.0587530561971
12909,31.0,1817.0,372.0,992.0,339.0,3.0972,150000.0,INLAND,190.56289918112338
12910,20.0,7003.0,1409.0,3107.0,1315.0,3.0348,150500.0,INLAND,191.579254646213
12911,31.0,3114.0,430.0,1121.0,456.0,6.244,240000.0,INLAND,190.16904523402118
12912,29.0,2430.0,448.0,1087.0,394.0,3.0864,177900.0,INLAND,190.68103702381015
12913,33.0,898.0,190.0,470.0,201.0,2.6897,148300.0,INLAND,190.68103702381015
12914,22.0,3902.0,845.0,1870.0,763.0,2.774,190200.0,INLAND,189.78508253994374
12915,17.0,992.0,151.0,316.0,159.0,6.6238,326700.0,INLAND,189.27059604740543
12916,20.0,5001.0,830.0,2330.0,830.0,4.0833,160000.0,INLAND,191.46826814264801
12917,19.0,5407.0,838.0,1927.0,804.0,4.6302,195400.0,INLAND,191.97264926321498
12918,19.0,8501.0,1558.0,3576.0,1467.0,3.6523,158500.0,INLAND,192.47970372393752
12919,27.0,1713.0,282.0,761.0,295.0,5.2081,136400.0,INLAND,193.78498600095827
12920,26.0,1604.0,245.0,751.0,267.0,4.7381,140500.0,INLAND,193.78498600095827
12921,26.0,1149.0,193.0,500.0,194.0,5.078,163400.0,INLAND,194.2871720650316
12922,21.0,1276.0,208.0,501.0,205.0,3.95,143600.0,INLAND,194.2871720650316
12923,23.0,2628.0,499.0,1210.0,453.0,3.0952,157700.0,INLAND,193.38235308594875
12924,21.0,2759.0,409.0,1053.0,374.0,5.5,165700.0,INLAND,192.8777414010418
12925,21.0,3824.0,634.0,1818.0,600.0,3.712,139000.0,INLAND,193.2854724643991
12926,28.0,3391.0,550.0,1546.0,553.0,4.2188,139200.0,INLAND,193.2854724643991
12927,26.0,3192.0,447.0,1132.0,418.0,4.5278,144300.0,INLAND,192.37580273874704
12928,36.0,1665.0,293.0,846.0,306.0,3.5852,121600.0,INLAND,192.37580273874704
12929,15.0,6940.0,1019.0,2829.0,990.0,5.4889,232300.0,INLAND,188.9135758661846
12930,14.0,3443.0,510.0,1413.0,505.0,5.6529,196000.0,INLAND,187.98213714549445
12931,13.0,4491.0,689.0,1657.0,667.0,5.259,249400.0,INLAND,188.4993156771829
12932,19.0,2926.0,476.0,1349.0,480.0,4.6437,212900.0,INLAND,188.93885244123226
12933,19.0,3243.0,546.0,1334.0,515.0,4.8088,169500.0,INLAND,189.8654665924457
12934,14.0,3335.0,440.0,1329.0,429.0,6.2082,250300.0,INLAND,190.34568501637506
12935,17.0,7741.0,1401.0,3153.0,1331.0,3.7869,216100.0,INLAND,192.29454619300176
12936,26.0,3670.0,556.0,1616.0,550.0,5.02,169600.0,INLAND,190.82872350776486
12937,19.0,3170.0,444.0,1344.0,452.0,6.1183,221600.0,INLAND,191.31456070040355
12938,19.0,1891.0,266.0,678.0,255.0,6.1872,188700.0,INLAND,191.80317532135908
12939,15.0,2642.0,520.0,1032.0,475.0,4.1382,189800.0,INLAND,191.80317532135908
12940,21.0,2764.0,363.0,902.0,360.0,5.6864,258700.0,INLAND,188.98720802925493
12941,17.0,2655.0,421.0,991.0,384.0,4.6484,270600.0,INLAND,190.39519955654353
12942,25.0,2787.0,601.0,1247.0,522.0,2.9016,159800.0,INLAND,190.88623524682382
12943,22.0,1597.0,280.0,657.0,273.0,4.3098,213500.0,INLAND,189.97137725049672
12944,40.0,1098.0,175.0,415.0,160.0,4.8375,217400.0,INLAND,189.47790245999167
12945,33.0,1984.0,289.0,842.0,276.0,5.2949,173300.0,INLAND,190.88623524682382
12946,27.0,2744.0,464.0,1340.0,452.0,3.8816,147300.0,INLAND,191.8765580822346
12947,24.0,3459.0,573.0,1336.0,544.0,4.8661,186200.0,INLAND,190.46761078461304
12948,36.0,120.0,16.0,30.0,14.0,10.2264,350000.0,INLAND,189.55732330876262
12949,19.0,3574.0,669.0,1373.0,643.0,3.6298,242100.0,INLAND,190.46761078461304
12950,8.0,4053.0,912.0,2033.0,897.0,2.8973,117100.0,INLAND,196.89760714168193
12951,14.0,5827.0,1246.0,2578.0,1038.0,3.0212,112900.0,INLAND,195.97302726811438
12952,35.0,3095.0,594.0,1550.0,576.0,3.575,113500.0,INLAND,196.89760714168193
12953,15.0,5828.0,1051.0,2868.0,1037.0,3.7813,143200.0,INLAND,195.97302726811438
12954,14.0,11442.0,2690.0,6068.0,2435.0,2.6016,121200.0,INLAND,194.1297625690241
12955,18.0,7334.0,1332.0,3339.0,1271.0,3.235,124700.0,INLAND,196.9449099043991
12956,21.0,6575.0,1105.0,3358.0,1098.0,4.0739,115400.0,INLAND,196.02699482601497
12957,11.0,13796.0,2372.0,6000.0,2250.0,3.8776,124500.0,INLAND,197.01434741702377
12958,13.0,5826.0,1411.0,2244.0,1219.0,1.9093,142900.0,INLAND,196.60323538019097
12959,17.0,5434.0,1106.0,2755.0,1047.0,2.8226,99900.0,INLAND,197.86481492819584
12960,32.0,1875.0,361.0,1027.0,343.0,3.5769,103800.0,INLAND,197.37985744116585
12961,15.0,2514.0,482.0,1166.0,503.0,2.2813,131900.0,INLAND,198.78668227138226
12962,11.0,2306.0,420.0,1308.0,418.0,3.9506,122200.0,INLAND,199.27200407484688
12963,14.0,4594.0,774.0,2474.0,782.0,4.5245,127500.0,INLAND,198.84277210132095
12964,18.0,3998.0,744.0,2071.0,660.0,4.3836,102000.0,INLAND,198.35245974053504
12965,17.0,3214.0,551.0,1879.0,562.0,4.3643,124900.0,INLAND,197.92754798230413
12966,16.0,2966.0,578.0,1365.0,480.0,3.2444,118400.0,INLAND,197.92754798230413
12967,16.0,3592.0,642.0,1740.0,629.0,3.0703,126000.0,INLAND,197.92754798230413
12968,15.0,2226.0,421.0,1004.0,417.0,2.7868,117800.0,INLAND,198.42285043153342
12969,15.0,3137.0,509.0,1635.0,544.0,4.6923,122700.0,INLAND,197.5120086664035
12970,25.0,1252.0,207.0,587.0,217.0,3.5893,146400.0,INLAND,196.1031986750166
12971,10.0,3908.0,890.0,1898.0,798.0,2.8426,130600.0,INLAND,195.19413048943642
12972,21.0,3455.0,706.0,1605.0,704.0,3.1382,91600.0,INLAND,195.19413048943642
12973,26.0,1387.0,226.0,807.0,244.0,4.1563,135700.0,INLAND,194.69435297249365
12974,17.0,2683.0,704.0,1410.0,659.0,1.962,130200.0,INLAND,195.69655938971573
12975,17.0,2767.0,584.0,1275.0,568.0,2.5909,125400.0,INLAND,194.79200998106083
12976,27.0,1998.0,353.0,970.0,343.0,4.8224,115500.0,INLAND,194.69435297249365
12977,31.0,2532.0,479.0,1396.0,467.0,4.0417,114500.0,INLAND,195.19413048943642
12978,12.0,5098.0,1094.0,2029.0,1065.0,3.5444,132500.0,INLAND,194.61907423989655
12979,13.0,2135.0,429.0,779.0,432.0,3.6995,134900.0,INLAND,196.02699482601497
12980,16.0,5179.0,1271.0,2181.0,1151.0,2.1009,82500.0,INLAND,195.60581271514084
12981,22.0,1194.0,207.0,545.0,223.0,3.8603,134300.0,INLAND,195.60581271514084
12982,15.0,4018.0,850.0,2070.0,814.0,3.0733,119800.0,INLAND,194.19724731513358
12983,19.0,2655.0,438.0,1253.0,454.0,5.2817,140600.0,INLAND,195.11109777855322
12984,20.0,1234.0,208.0,649.0,211.0,4.8523,143000.0,INLAND,194.19724731513358
12985,32.0,2915.0,492.0,1292.0,454.0,3.3188,117100.0,INLAND,193.2854724643991
12986,23.0,2145.0,340.0,1022.0,349.0,4.2037,125400.0,INLAND,194.19724731513358
12987,16.0,3747.0,586.0,1817.0,590.0,4.6488,145300.0,INLAND,195.49116945271092
12988,16.0,3389.0,597.0,1674.0,568.0,4.4489,145600.0,INLAND,194.56619331148744
12989,4.0,3080.0,827.0,1195.0,683.0,2.7477,133000.0,INLAND,193.15935717549752
12990,13.0,3243.0,488.0,1585.0,480.0,5.7133,166800.0,INLAND,194.06217308580284
12991,16.0,3262.0,533.0,1794.0,543.0,4.2464,144400.0,INLAND,194.53572200219241
12992,17.0,3917.0,638.0,1809.0,564.0,5.2586,137000.0,INLAND,194.08473477092292
12993,17.0,3050.0,481.0,1490.0,489.0,4.5562,134500.0,INLAND,193.60604802509638
12994,24.0,1014.0,185.0,606.0,194.0,4.1607,112800.0,INLAND,193.60604802509638
12995,20.0,1402.0,236.0,676.0,236.0,3.7426,135500.0,INLAND,192.200047194837
12996,15.0,1497.0,243.0,730.0,242.0,4.9688,135600.0,INLAND,192.67830485293203
12997,13.0,4256.0,619.0,1948.0,622.0,5.2051,167400.0,INLAND,193.15935717549752
12998,13.0,503.0,70.0,267.0,77.0,6.1943,276100.0,INLAND,192.67830485293203
12999,14.0,6155.0,1034.0,2407.0,941.0,4.2262,244300.0,INLAND,191.75252051079528
13000,18.0,1830.0,313.0,905.0,361.0,4.2273,141800.0,INLAND,192.23595627788694
13001,16.0,3185.0,886.0,1550.0,802.0,2.5199,149000.0,INLAND,192.72216775555137
13002,8.0,1145.0,241.0,447.0,216.0,4.0781,124300.0,INLAND,191.31456070040355
13003,15.0,2116.0,524.0,866.0,519.0,2.7388,111600.0,INLAND,192.72216775555137
13004,15.0,1701.0,346.0,723.0,352.0,3.8906,128700.0,INLAND,192.72216775555137
13005,16.0,3467.0,615.0,1478.0,601.0,3.75,147300.0,INLAND,194.1297625690241
13006,23.0,1727.0,264.0,833.0,258.0,5.4797,160000.0,INLAND,193.21113398322674
13007,29.0,1087.0,174.0,430.0,174.0,4.3625,158800.0,INLAND,193.21113398322674
13008,20.0,1881.0,378.0,921.0,360.0,1.8589,144000.0,INLAND,194.61907423989655
13009,20.0,1992.0,363.0,889.0,346.0,3.6516,130500.0,INLAND,193.7028340937321
13010,15.0,6838.0,941.0,3166.0,926.0,5.2177,162700.0,INLAND,196.4007526393534
13011,16.0,4082.0,666.0,1912.0,652.0,4.4609,142900.0,INLAND,196.41808397559
13012,14.0,3713.0,637.0,1845.0,635.0,4.3009,143400.0,INLAND,195.46729923452517
13013,9.0,7812.0,1348.0,3275.0,1178.0,4.3826,146600.0,INLAND,195.0120609245358
13014,5.0,7138.0,1227.0,2623.0,1139.0,5.6902,243200.0,INLAND,189.87882944335436
13015,11.0,4415.0,,1520.0,627.0,3.2321,390800.0,INLAND,192.68249511115337
13016,7.0,7104.0,970.0,2772.0,920.0,6.3528,274500.0,INLAND,190.33459296463528
13017,28.0,2970.0,471.0,1379.0,463.0,4.3214,131700.0,INLAND,192.19628822185308
13018,26.0,3077.0,607.0,1603.0,595.0,2.7174,137500.0,INLAND,191.25491562729297
13019,10.0,6262.0,1278.0,2954.0,1169.0,3.4506,139000.0,INLAND,191.2519996337204
13020,23.0,1843.0,273.0,818.0,276.0,4.4695,214700.0,INLAND,194.0620788798029
13021,18.0,4947.0,714.0,2227.0,675.0,4.8542,170500.0,INLAND,194.5276643896474
13022,19.0,5268.0,849.0,2357.0,849.0,3.9226,148700.0,INLAND,192.6570724638238
13023,27.0,5266.0,971.0,2432.0,948.0,3.8954,133000.0,INLAND,190.79406040710643
13024,28.0,3558.0,589.0,1742.0,581.0,4.0182,131700.0,INLAND,191.2718815065407
13025,9.0,2200.0,422.0,938.0,369.0,3.4896,143800.0,INLAND,190.31538284602073
13026,11.0,5500.0,956.0,2827.0,946.0,4.1071,145800.0,INLAND,189.84695692709624
13027,20.0,1412.0,226.0,700.0,227.0,4.05,130700.0,INLAND,190.3190784421852
13028,19.0,2987.0,626.0,1610.0,605.0,3.0533,112100.0,INLAND,189.84695692709624
13029,16.0,1754.0,284.0,773.0,277.0,4.817,147000.0,INLAND,188.91138092344764
13030,26.0,1546.0,287.0,773.0,299.0,2.9803,115400.0,INLAND,189.37771726079433
13031,10.0,3875.0,668.0,1632.0,593.0,4.6902,171000.0,INLAND,189.37771726079433
13032,26.0,1937.0,286.0,769.0,274.0,6.1185,179200.0,INLAND,187.97322404735365
13033,17.0,1605.0,217.0,732.0,241.0,5.47,204800.0,INLAND,188.4419467445245
13034,52.0,240.0,44.0,6675.0,29.0,6.1359,225000.0,INLAND,188.97620411161657
13035,15.0,3084.0,557.0,1040.0,562.0,2.5183,293300.0,INLAND,191.7772888580679
13036,37.0,1252.0,267.0,686.0,256.0,3.0,121900.0,INLAND,188.9322617709504
13037,42.0,2101.0,480.0,945.0,426.0,2.3333,116000.0,INLAND,188.4479694743672
13038,21.0,6198.0,1223.0,2827.0,1179.0,3.7796,159000.0,INLAND,187.5300078589769
13039,6.0,9798.0,1551.0,4583.0,1494.0,5.0159,189600.0,INLAND,188.02496668680973
13040,21.0,3517.0,667.0,1687.0,655.0,3.1161,131600.0,INLAND,188.47712133421908
13041,2.0,12360.0,1747.0,4438.0,1470.0,6.2503,222500.0,INLAND,185.22314914038708
13042,8.0,530.0,109.0,398.0,96.0,4.2031,212500.0,INLAND,174.87111184358622
13043,6.0,6873.0,959.0,2354.0,931.0,6.8869,263100.0,INLAND,167.83565791879442
13044,16.0,2574.0,441.0,1041.0,428.0,3.6645,203400.0,INLAND,167.50154586237866
13045,4.0,11021.0,1565.0,3857.0,1494.0,7.2582,273200.0,INLAND,187.579202119797
13046,25.0,394.0,94.0,155.0,83.0,2.233,55000.0,INLAND,182.01329311867102
13047,35.0,7088.0,1279.0,4885.0,1272.0,2.6981,112500.0,INLAND,182.35552542695314
13048,35.0,3295.0,560.0,1454.0,536.0,3.1711,101900.0,INLAND,187.48056400522415
13049,21.0,9774.0,1777.0,4674.0,1712.0,3.6817,136100.0,INLAND,188.00009233187635
13050,24.0,4378.0,910.0,2149.0,812.0,2.5035,123700.0,INLAND,188.00009233187635
13051,17.0,13553.0,2474.0,6544.0,2359.0,3.9727,132700.0,INLAND,188.24966441210785
13052,25.0,2707.0,464.0,1423.0,490.0,4.3235,116900.0,INLAND,188.75878273496065
13053,32.0,9534.0,1819.0,4951.0,1710.0,3.3926,103400.0,INLAND,187.86009883981782
13054,13.0,2321.0,539.0,1066.0,497.0,2.7652,95600.0,INLAND,188.148028911269
13055,22.0,2938.0,619.0,1501.0,561.0,2.7356,96100.0,INLAND,187.74326300936792
13056,23.0,2547.0,504.0,1235.0,469.0,2.4722,103300.0,INLAND,187.74326300936792
13057,26.0,1814.0,299.0,963.0,317.0,4.4519,110500.0,INLAND,188.24966441210785
13058,17.0,6663.0,1369.0,2840.0,1299.0,2.9452,115600.0,INLAND,187.2396005768083
13059,25.0,1122.0,198.0,564.0,213.0,3.1654,111600.0,INLAND,186.8395534378934
13060,17.0,1671.0,378.0,848.0,351.0,3.1194,112500.0,INLAND,186.8395534378934
13061,29.0,1276.0,225.0,600.0,223.0,4.0938,109100.0,INLAND,187.3484676881839
13062,15.0,3369.0,499.0,1733.0,470.0,5.31,127500.0,INLAND,186.2245480517941
13063,17.0,3608.0,682.0,1694.0,666.0,3.311,109400.0,INLAND,185.8702723235224
13064,25.0,692.0,146.0,504.0,167.0,3.6897,101100.0,INLAND,186.2245480517941
13065,18.0,1169.0,186.0,614.0,192.0,4.5766,108700.0,INLAND,185.34040302664505
13066,13.0,4715.0,1090.0,2420.0,1059.0,2.9693,104400.0,INLAND,183.57954189313418
13067,18.0,224.0,38.0,95.0,41.0,3.1042,165000.0,INLAND,180.57866310061988
13068,19.0,2653.0,680.0,1419.0,579.0,2.3787,91300.0,INLAND,186.0696426795944
13069,16.0,1537.0,,1125.0,375.0,2.6471,90700.0,INLAND,186.0696426795944
13070,10.0,2421.0,580.0,962.0,497.0,2.5035,112500.0,INLAND,186.58904702147768
13071,9.0,2748.0,521.0,1663.0,565.0,3.5192,113300.0,INLAND,185.6999075542229
13072,22.0,1229.0,253.0,733.0,250.0,2.5,101600.0,INLAND,185.6999075542229
13073,17.0,1621.0,350.0,706.0,338.0,2.3684,150000.0,INLAND,186.75183622482015
13074,3.0,4188.0,1136.0,2081.0,995.0,3.0481,92500.0,INLAND,185.9381006486658
13075,19.0,2460.0,470.0,1346.0,480.0,3.6563,95600.0,INLAND,186.44954587104397
13076,25.0,3002.0,718.0,1660.0,613.0,2.1116,89600.0,INLAND,186.96370777563604
13077,29.0,2748.0,563.0,1619.0,525.0,2.8966,92400.0,INLAND,186.0696426795944
13078,12.0,2975.0,628.0,1440.0,593.0,2.9896,118600.0,INLAND,186.40276523658378
13079,11.0,2838.0,498.0,1701.0,504.0,4.1447,114000.0,INLAND,185.5262800791084
13080,12.0,16239.0,3358.0,8656.0,3234.0,3.5691,116300.0,INLAND,185.19263030175705
13081,19.0,6308.0,1167.0,3012.0,1112.0,2.9464,113500.0,INLAND,188.0157621471892
13082,16.0,3895.0,896.0,1762.0,855.0,2.6635,135800.0,INLAND,188.88702041311169
13083,18.0,2129.0,363.0,815.0,347.0,2.7679,118000.0,INLAND,188.0157621471892
13084,26.0,1793.0,244.0,653.0,235.0,5.6485,129500.0,INLAND,188.3493638109695
13085,16.0,2629.0,491.0,1265.0,485.0,4.5066,140200.0,INLAND,186.9378593396033
13086,17.0,1605.0,258.0,748.0,262.0,5.0917,134100.0,INLAND,188.16319845466845
13087,14.0,5737.0,1008.0,2731.0,983.0,4.4602,134500.0,INLAND,187.28174970369724
13088,18.0,4481.0,780.0,2211.0,775.0,3.9934,123300.0,INLAND,186.06396881224592
13089,22.0,2607.0,411.0,1216.0,407.0,5.0427,126900.0,INLAND,186.06396881224592
13090,33.0,1191.0,198.0,554.0,191.0,2.8021,118800.0,INLAND,186.60423414964507
13091,16.0,2278.0,370.0,1203.0,371.0,5.0622,132400.0,INLAND,186.9378593396033
13092,17.0,6225.0,938.0,3064.0,947.0,5.2881,138000.0,INLAND,187.47553235352325
13093,21.0,2713.0,432.0,1287.0,440.0,4.5815,125500.0,INLAND,187.14705377037836
13094,20.0,1232.0,332.0,667.0,288.0,1.8288,32500.0,INLAND,187.47553235352325
13095,27.0,1827.0,509.0,852.0,450.0,2.0901,52500.0,INLAND,188.0157621471892
13096,19.0,822.0,134.0,457.0,133.0,4.15,157500.0,INLAND,179.87921611842532
13097,29.0,2337.0,391.0,1054.0,352.0,4.2206,157700.0,INLAND,182.59429168348393
13098,4.0,20982.0,3392.0,10329.0,3086.0,4.3658,130600.0,INLAND,182.00091777780338
13099,4.0,14418.0,2282.0,6578.0,2140.0,4.5604,145900.0,INLAND,180.86022389072426
13100,3.0,2696.0,384.0,990.0,316.0,5.4445,237600.0,INLAND,178.09282003110056
13101,19.0,2780.0,414.0,1320.0,404.0,5.8831,209900.0,INLAND,172.162024430483
13102,2.0,6992.0,1132.0,2816.0,984.0,4.3879,144400.0,INLAND,178.31826115902155
13103,14.0,3205.0,465.0,1439.0,456.0,5.7452,240900.0,INLAND,176.06049754365574
13104,17.0,4401.0,655.0,1970.0,639.0,5.8239,247500.0,INLAND,172.3949477086691
13105,6.0,3254.0,465.0,1168.0,345.0,5.1811,188400.0,INLAND,175.52489950609782
13106,14.0,3727.0,685.0,1741.0,646.0,3.5625,125700.0,INLAND,175.27390539521986
13107,18.0,2643.0,502.0,1755.0,541.0,3.3281,91200.0,INLAND,176.10290406100415
13108,7.0,6091.0,921.0,2916.0,886.0,4.7557,150400.0,INLAND,175.8572007565476
13109,10.0,3425.0,629.0,1538.0,587.0,4.45,138700.0,INLAND,175.8572007565476
13110,15.0,4155.0,637.0,1722.0,616.0,4.8831,154400.0,INLAND,175.03418189643057
13111,15.0,1883.0,254.0,893.0,256.0,6.2575,143500.0,INLAND,173.62539518105777
13112,11.0,2322.0,459.0,1373.0,424.0,3.175,94400.0,INLAND,173.28320777359193
13113,18.0,4813.0,849.0,2333.0,843.0,4.175,144400.0,INLAND,173.8643877972639
13114,10.0,5121.0,763.0,2568.0,758.0,5.2447,148100.0,INLAND,173.03887345053323
13115,10.0,1034.0,153.0,478.0,155.0,7.0326,241100.0,INLAND,158.50989345691033
13116,14.0,2634.0,463.0,1402.0,432.0,3.8897,175700.0,INLAND,161.41119815757912
13117,14.0,2655.0,441.0,1277.0,422.0,4.6989,213800.0,INLAND,165.96585715942288
13118,20.0,2054.0,339.0,934.0,336.0,4.5368,219300.0,INLAND,168.5815137724962
13119,17.0,2193.0,386.0,1148.0,372.0,4.5272,191700.0,INLAND,166.48581311156738
13120,17.0,1144.0,202.0,626.0,178.0,4.4107,151600.0,INLAND,161.1770939277839
13121,14.0,1357.0,247.0,695.0,224.0,4.1974,157800.0,INLAND,153.38652660722448
13122,20.0,1732.0,307.0,999.0,305.0,3.9808,160200.0,INLAND,154.62084761890264
13123,20.0,1314.0,229.0,712.0,219.0,4.4125,144600.0,INLAND,157.3125644993321
13124,11.0,1554.0,260.0,793.0,233.0,4.8073,156700.0,INLAND,159.9167911647963
13125,17.0,2756.0,557.0,1986.0,530.0,3.2234,82000.0,INLAND,163.5648058978039
13126,14.0,980.0,171.0,659.0,183.0,4.4306,170100.0,INLAND,162.33886885560102
13127,16.0,1708.0,391.0,687.0,378.0,1.9485,155400.0,INLAND,161.12278896753313
13128,19.0,1403.0,276.0,901.0,290.0,3.215,104600.0,INLAND,158.91801733352145
13129,22.0,1768.0,396.0,1005.0,420.0,1.8846,88300.0,INLAND,159.52851984431172
13130,4.0,6125.0,1063.0,3077.0,953.0,4.1179,134600.0,INLAND,160.1415218604244
13131,27.0,2475.0,548.0,1703.0,517.0,2.5727,86100.0,INLAND,158.123421259463
13132,8.0,10505.0,1777.0,6002.0,1694.0,4.0516,121200.0,INLAND,185.84486877420812
13133,11.0,5665.0,1507.0,3422.0,1299.0,2.3343,97800.0,INLAND,183.15134065609055
13134,18.0,1378.0,235.0,818.0,262.0,4.0625,100300.0,INLAND,182.90238838645266
